CountFIPS,DataCategory,DataType,HUC,OrganizationIdentifier,ReportIdentifier,ReportUnitIdentifier,ReportUnitName,State,WaDEURLAddress
31089,DETAIL,ALLOCATION,101500070602,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31019,DETAIL,ALLOCATION,102001020401,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31061,DETAIL,ALLOCATION,102500160404,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31153,DETAIL,ALLOCATION,102002020105,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31025,DETAIL,ALLOCATION,102002031005,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31023,DETAIL,ALLOCATION,102002010303,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31161,DETAIL,ALLOCATION,101500031204,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31137,DETAIL,ALLOCATION,102500160301,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31001,DETAIL,ALLOCATION,102702060404,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31185,DETAIL,ALLOCATION,102702010301,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31061,DETAIL,ALLOCATION,102500160310,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101402010501,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31023,DETAIL,ALLOCATION,102702020101,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31015,DETAIL,ALLOCATION,101500041512,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31163,DETAIL,ALLOCATION,102100030602,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31169,DETAIL,ALLOCATION,102702060805,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31159,DETAIL,ALLOCATION,102702020101,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101402010206,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31129,DETAIL,ALLOCATION,102702060506,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102702020405,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31081,DETAIL,ALLOCATION,102702030307,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31179,DETAIL,ALLOCATION,102200030302,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31149,DETAIL,ALLOCATION,101500041309,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31111,DETAIL,ALLOCATION,102500080206,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31063,DETAIL,ALLOCATION,102500080501,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31147,DETAIL,ALLOCATION,102400070304,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31169,DETAIL,ALLOCATION,102702070103,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31111,DETAIL,ALLOCATION,101800140808,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31173,DETAIL,ALLOCATION,102300010104,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31093,DETAIL,ALLOCATION,102100070701,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31149,DETAIL,ALLOCATION,101500041505,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31137,DETAIL,ALLOCATION,102500090701,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500040608,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,101500070503,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31131,DETAIL,ALLOCATION,102400010307,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31151,DETAIL,ALLOCATION,102702040309,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31059,DETAIL,ALLOCATION,102702030504,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31015,DETAIL,ALLOCATION,101500010303,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31083,DETAIL,ALLOCATION,102500160102,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31167,DETAIL,ALLOCATION,102200030201,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31181,DETAIL,ALLOCATION,102500160501,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31185,DETAIL,ALLOCATION,102702030503,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31003,DETAIL,ALLOCATION,101500070803,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31085,DETAIL,ALLOCATION,102500050406,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31059,DETAIL,ALLOCATION,102702060703,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31081,DETAIL,ALLOCATION,102001030403,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31185,DETAIL,ALLOCATION,102702030407,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31019,DETAIL,ALLOCATION,102100040410,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31061,DETAIL,ALLOCATION,102500160403,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31179,DETAIL,ALLOCATION,102200030207,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31155,DETAIL,ALLOCATION,102002030802,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31077,DETAIL,ALLOCATION,102100070703,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31097,DETAIL,ALLOCATION,102400080205,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31097,DETAIL,ALLOCATION,102400080106,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31095,DETAIL,ALLOCATION,102702070302,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31065,DETAIL,ALLOCATION,102500150304,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31079,DETAIL,ALLOCATION,102001030107,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31025,DETAIL,ALLOCATION,102002020208,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101402010105,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31027,DETAIL,ALLOCATION,101701011202,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31123,DETAIL,ALLOCATION,101800090904,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,101500070502,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31151,DETAIL,ALLOCATION,102702040308,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31095,DETAIL,ALLOCATION,102702040206,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31155,DETAIL,ALLOCATION,102002030602,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31119,DETAIL,ALLOCATION,102200020606,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31025,DETAIL,ALLOCATION,102002020209,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,101500070102,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31013,DETAIL,ALLOCATION,101500030901,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31131,DETAIL,ALLOCATION,102400060207,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31003,DETAIL,ALLOCATION,101500070801,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31003,DETAIL,ALLOCATION,102200011104,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,101500041510,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31055,DETAIL,ALLOCATION,102300060205,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31055,DETAIL,ALLOCATION,102200031005,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31077,DETAIL,ALLOCATION,102100070606,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31101,DETAIL,ALLOCATION,101800140404,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31065,DETAIL,ALLOCATION,102500090304,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,102100060102,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,102200010802,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31027,DETAIL,ALLOCATION,101701011002,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31033,DETAIL,ALLOCATION,101900160705,NeDNR,2016,4,LODGEPOLE CREEK,41,http://www.westernstateswater.org/Nebraska
31017,DETAIL,ALLOCATION,101500041202,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500050503,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31013,DETAIL,ALLOCATION,101500020604,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31151,DETAIL,ALLOCATION,102702030605,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31009,DETAIL,ALLOCATION,102100060603,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31097,DETAIL,ALLOCATION,102400080108,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31061,DETAIL,ALLOCATION,102500160201,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31029,DETAIL,ALLOCATION,102500060505,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31085,DETAIL,ALLOCATION,102500050505,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500050404,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102702020606,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31109,DETAIL,ALLOCATION,102002030102,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31103,DETAIL,ALLOCATION,101500041402,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31017,DETAIL,ALLOCATION,101500041107,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101402010207,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31161,DETAIL,ALLOCATION,101500031104,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31185,DETAIL,ALLOCATION,102702030404,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31081,DETAIL,ALLOCATION,102702010102,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31021,DETAIL,ALLOCATION,102300010201,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31119,DETAIL,ALLOCATION,102200011307,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31007,DETAIL,ALLOCATION,101800090809,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31085,DETAIL,ALLOCATION,102500070302,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31141,DETAIL,ALLOCATION,102001030507,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31155,DETAIL,ALLOCATION,102002030501,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31083,DETAIL,ALLOCATION,102500150304,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31147,DETAIL,ALLOCATION,102400070306,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31177,DETAIL,ALLOCATION,102300060504,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31107,DETAIL,ALLOCATION,101701010702,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31095,DETAIL,ALLOCATION,102702040202,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31161,DETAIL,ALLOCATION,101500031009,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31081,DETAIL,ALLOCATION,102702030401,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31133,DETAIL,ALLOCATION,102702050101,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31107,DETAIL,ALLOCATION,101500010305,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,102200010904,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31061,DETAIL,ALLOCATION,102500160305,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31001,DETAIL,ALLOCATION,102702030303,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31131,DETAIL,ALLOCATION,102400060303,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31107,DETAIL,ALLOCATION,101500071002,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31137,DETAIL,ALLOCATION,102500090803,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31139,DETAIL,ALLOCATION,102200020305,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31079,DETAIL,ALLOCATION,102001030102,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31127,DETAIL,ALLOCATION,102400060405,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31021,DETAIL,ALLOCATION,102200030903,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31147,DETAIL,ALLOCATION,102400080304,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31157,DETAIL,ALLOCATION,101800120701,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31169,DETAIL,ALLOCATION,102702060603,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31123,DETAIL,ALLOCATION,101800091203,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31043,DETAIL,ALLOCATION,101701011402,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31007,DETAIL,ALLOCATION,101800130202,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31035,DETAIL,ALLOCATION,102702030304,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31003,DETAIL,ALLOCATION,102200011106,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31061,DETAIL,ALLOCATION,102500160407,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31103,DETAIL,ALLOCATION,101500061104,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31057,DETAIL,ALLOCATION,102500021103,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31001,DETAIL,ALLOCATION,102702060408,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31185,DETAIL,ALLOCATION,102702030406,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31109,DETAIL,ALLOCATION,102002030301,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31001,DETAIL,ALLOCATION,102702060604,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31101,DETAIL,ALLOCATION,101800140407,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31087,DETAIL,ALLOCATION,102500040204,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31107,DETAIL,ALLOCATION,101701010909,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500040108,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31035,DETAIL,ALLOCATION,102702060502,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31159,DETAIL,ALLOCATION,102002030402,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31065,DETAIL,ALLOCATION,102500090604,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31119,DETAIL,ALLOCATION,102200011308,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31175,DETAIL,ALLOCATION,102100080604,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31077,DETAIL,ALLOCATION,102100100404,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31109,DETAIL,ALLOCATION,102002030203,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31109,DETAIL,ALLOCATION,102400060101,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31097,DETAIL,ALLOCATION,102400070101,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31107,DETAIL,ALLOCATION,101701010706,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31165,DETAIL,ALLOCATION,101201080101,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31175,DETAIL,ALLOCATION,102100070602,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31163,DETAIL,ALLOCATION,102100050403,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31171,DETAIL,ALLOCATION,102100011003,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31185,DETAIL,ALLOCATION,102702010205,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31077,DETAIL,ALLOCATION,102100100401,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31069,DETAIL,ALLOCATION,101800091206,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31095,DETAIL,ALLOCATION,102702020501,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31155,DETAIL,ALLOCATION,102002031003,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31025,DETAIL,ALLOCATION,102400010206,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31047,DETAIL,ALLOCATION,102001010505,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31147,DETAIL,ALLOCATION,102400050402,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31027,DETAIL,ALLOCATION,101701011103,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,101500070302,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31081,DETAIL,ALLOCATION,102702030308,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31125,DETAIL,ALLOCATION,102100090409,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500040905,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500031605,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31127,DETAIL,ALLOCATION,102400080302,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31169,DETAIL,ALLOCATION,102702070204,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102702020506,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,101500070101,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31131,DETAIL,ALLOCATION,102400080104,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31069,DETAIL,ALLOCATION,101800091607,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31035,DETAIL,ALLOCATION,102702060605,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102400080104,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500040203,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31013,DETAIL,ALLOCATION,101500030902,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,102200010505,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31169,DETAIL,ALLOCATION,102702060804,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31041,DETAIL,ALLOCATION,102100040304,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31027,DETAIL,ALLOCATION,101701011004,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31029,DETAIL,ALLOCATION,102500050211,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31047,DETAIL,ALLOCATION,102001010801,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102702020205,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31185,DETAIL,ALLOCATION,102702010303,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31003,DETAIL,ALLOCATION,102200011003,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31165,DETAIL,ALLOCATION,101201080106,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31037,DETAIL,ALLOCATION,102200030505,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102702020304,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31023,DETAIL,ALLOCATION,102002030401,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31027,DETAIL,ALLOCATION,102200040203,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31033,DETAIL,ALLOCATION,101900160106,NeDNR,2016,#N/A,,41,http://www.westernstateswater.org/Nebraska
31151,DETAIL,ALLOCATION,102702030607,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31105,DETAIL,ALLOCATION,101900160103,NeDNR,2016,4,LODGEPOLE CREEK,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101402010602,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31077,DETAIL,ALLOCATION,102100070608,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31143,DETAIL,ALLOCATION,102702010502,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31061,DETAIL,ALLOCATION,102500160409,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31107,DETAIL,ALLOCATION,102200020102,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31151,DETAIL,ALLOCATION,102702040302,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31111,DETAIL,ALLOCATION,101800140709,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31091,DETAIL,ALLOCATION,102100010804,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31153,DETAIL,ALLOCATION,102300060603,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31095,DETAIL,ALLOCATION,102702020304,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31149,DETAIL,ALLOCATION,102200010205,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31097,DETAIL,ALLOCATION,102400080104,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31077,DETAIL,ALLOCATION,102100070502,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31129,DETAIL,ALLOCATION,102702060507,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,101500070202,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31107,DETAIL,ALLOCATION,101500070702,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31161,DETAIL,ALLOCATION,101402011107,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31061,DETAIL,ALLOCATION,102500160402,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101402010504,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31065,DETAIL,ALLOCATION,102500090301,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31025,DETAIL,ALLOCATION,102400010203,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101402010506,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
