CountyFIPS,DataCategory,DataType,HUC,OrganizationIdentifier,ReportIdentifier,ReportUnitIdentifier,State,WaDEURLAddress
41069,DETAIL,ALLOCATION,17070204,OREGON-WRD,2016,17070204,57,http://wade.wrd.state.or.us
41017,DETAIL,ALLOCATION,17070301,OREGON-WRD,2016,17070301,57,http://wade.wrd.state.or.us
41031,DETAIL,ALLOCATION,17070301,OREGON-WRD,2016,17070301,57,http://wade.wrd.state.or.us
41035,DETAIL,ALLOCATION,17070301,OREGON-WRD,2016,17070301,57,http://wade.wrd.state.or.us
41017,DETAIL,ALLOCATION,17070302,OREGON-WRD,2016,17070302,57,http://wade.wrd.state.or.us
41035,DETAIL,ALLOCATION,17070302,OREGON-WRD,2016,17070302,57,http://wade.wrd.state.or.us
41013,DETAIL,ALLOCATION,17070303,OREGON-WRD,2016,17070303,57,http://wade.wrd.state.or.us
41017,DETAIL,ALLOCATION,17070303,OREGON-WRD,2016,17070303,57,http://wade.wrd.state.or.us
41023,DETAIL,ALLOCATION,17070303,OREGON-WRD,2016,17070303,57,http://wade.wrd.state.or.us
41025,DETAIL,ALLOCATION,17070303,OREGON-WRD,2016,17070303,57,http://wade.wrd.state.or.us
41037,DETAIL,ALLOCATION,17070303,OREGON-WRD,2016,17070303,57,http://wade.wrd.state.or.us
41013,DETAIL,ALLOCATION,17070304,OREGON-WRD,2016,17070304,57,http://wade.wrd.state.or.us
41017,DETAIL,ALLOCATION,17070304,OREGON-WRD,2016,17070304,57,http://wade.wrd.state.or.us
41069,DETAIL,ALLOCATION,17070304,OREGON-WRD,2016,17070304,57,http://wade.wrd.state.or.us
41013,DETAIL,ALLOCATION,17070305,OREGON-WRD,2016,17070305,57,http://wade.wrd.state.or.us
41017,DETAIL,ALLOCATION,17070305,OREGON-WRD,2016,17070305,57,http://wade.wrd.state.or.us
41031,DETAIL,ALLOCATION,17070305,OREGON-WRD,2016,17070305,57,http://wade.wrd.state.or.us
41037,DETAIL,ALLOCATION,17070305,OREGON-WRD,2016,17070305,57,http://wade.wrd.state.or.us
41069,DETAIL,ALLOCATION,17070305,OREGON-WRD,2016,17070305,57,http://wade.wrd.state.or.us
41027,DETAIL,ALLOCATION,17070306,OREGON-WRD,2016,17070306,57,http://wade.wrd.state.or.us
41031,DETAIL,ALLOCATION,17070306,OREGON-WRD,2016,17070306,57,http://wade.wrd.state.or.us
41055,DETAIL,ALLOCATION,17070306,OREGON-WRD,2016,17070306,57,http://wade.wrd.state.or.us
41065,DETAIL,ALLOCATION,17070306,OREGON-WRD,2016,17070306,57,http://wade.wrd.state.or.us
41013,DETAIL,ALLOCATION,17070307,OREGON-WRD,2016,17070307,57,http://wade.wrd.state.or.us
41031,DETAIL,ALLOCATION,17070307,OREGON-WRD,2016,17070307,57,http://wade.wrd.state.or.us
41065,DETAIL,ALLOCATION,17070307,OREGON-WRD,2016,17070307,57,http://wade.wrd.state.or.us
41005,DETAIL,ALLOCATION,17080001,OREGON-WRD,2016,17080001,57,http://wade.wrd.state.or.us
41051,DETAIL,ALLOCATION,17080001,OREGON-WRD,2016,17080001,57,http://wade.wrd.state.or.us
41007,DETAIL,ALLOCATION,17080003,OREGON-WRD,2016,17080003,57,http://wade.wrd.state.or.us
41009,DETAIL,ALLOCATION,17080003,OREGON-WRD,2016,17080003,57,http://wade.wrd.state.or.us
41051,DETAIL,ALLOCATION,17080003,OREGON-WRD,2016,17080003,57,http://wade.wrd.state.or.us
41007,DETAIL,ALLOCATION,17080006,OREGON-WRD,2016,17080006,57,http://wade.wrd.state.or.us
41019,DETAIL,ALLOCATION,17090001,OREGON-WRD,2016,17090001,57,http://wade.wrd.state.or.us
41039,DETAIL,ALLOCATION,17090001,OREGON-WRD,2016,17090001,57,http://wade.wrd.state.or.us
41019,DETAIL,ALLOCATION,17090002,OREGON-WRD,2016,17090002,57,http://wade.wrd.state.or.us
41039,DETAIL,ALLOCATION,17090002,OREGON-WRD,2016,17090002,57,http://wade.wrd.state.or.us
41003,DETAIL,ALLOCATION,17090003,OREGON-WRD,2016,17090003,57,http://wade.wrd.state.or.us
41039,DETAIL,ALLOCATION,17090003,OREGON-WRD,2016,17090003,57,http://wade.wrd.state.or.us
41041,DETAIL,ALLOCATION,17090003,OREGON-WRD,2016,17090003,57,http://wade.wrd.state.or.us
41043,DETAIL,ALLOCATION,17090003,OREGON-WRD,2016,17090003,57,http://wade.wrd.state.or.us
41053,DETAIL,ALLOCATION,17090003,OREGON-WRD,2016,17090003,57,http://wade.wrd.state.or.us
41039,DETAIL,ALLOCATION,17090004,OREGON-WRD,2016,17090004,57,http://wade.wrd.state.or.us
41043,DETAIL,ALLOCATION,17090004,OREGON-WRD,2016,17090004,57,http://wade.wrd.state.or.us
41043,DETAIL,ALLOCATION,17090005,OREGON-WRD,2016,17090005,57,http://wade.wrd.state.or.us
41047,DETAIL,ALLOCATION,17090005,OREGON-WRD,2016,17090005,57,http://wade.wrd.state.or.us
41043,DETAIL,ALLOCATION,17090006,OREGON-WRD,2016,17090006,57,http://wade.wrd.state.or.us
41047,DETAIL,ALLOCATION,17090006,OREGON-WRD,2016,17090006,57,http://wade.wrd.state.or.us
41005,DETAIL,ALLOCATION,17090007,OREGON-WRD,2016,17090007,57,http://wade.wrd.state.or.us
41047,DETAIL,ALLOCATION,17090007,OREGON-WRD,2016,17090007,57,http://wade.wrd.state.or.us
41053,DETAIL,ALLOCATION,17090007,OREGON-WRD,2016,17090007,57,http://wade.wrd.state.or.us
41067,DETAIL,ALLOCATION,17090007,OREGON-WRD,2016,17090007,57,http://wade.wrd.state.or.us
41071,DETAIL,ALLOCATION,17090007,OREGON-WRD,2016,17090007,57,http://wade.wrd.state.or.us
41053,DETAIL,ALLOCATION,17090008,OREGON-WRD,2016,17090008,57,http://wade.wrd.state.or.us
41071,DETAIL,ALLOCATION,17090008,OREGON-WRD,2016,17090008,57,http://wade.wrd.state.or.us
41005,DETAIL,ALLOCATION,17090009,OREGON-WRD,2016,17090009,57,http://wade.wrd.state.or.us
41047,DETAIL,ALLOCATION,17090009,OREGON-WRD,2016,17090009,57,http://wade.wrd.state.or.us
41005,DETAIL,ALLOCATION,17090010,OREGON-WRD,2016,17090010,57,http://wade.wrd.state.or.us
41051,DETAIL,ALLOCATION,17090010,OREGON-WRD,2016,17090010,57,http://wade.wrd.state.or.us
41057,DETAIL,ALLOCATION,17090010,OREGON-WRD,2016,17090010,57,http://wade.wrd.state.or.us
41067,DETAIL,ALLOCATION,17090010,OREGON-WRD,2016,17090010,57,http://wade.wrd.state.or.us
41071,DETAIL,ALLOCATION,17090010,OREGON-WRD,2016,17090010,57,http://wade.wrd.state.or.us
41005,DETAIL,ALLOCATION,17090011,OREGON-WRD,2016,17090011,57,http://wade.wrd.state.or.us
41005,DETAIL,ALLOCATION,17090012,OREGON-WRD,2016,17090012,57,http://wade.wrd.state.or.us
41009,DETAIL,ALLOCATION,17090012,OREGON-WRD,2016,17090012,57,http://wade.wrd.state.or.us
41051,DETAIL,ALLOCATION,17090012,OREGON-WRD,2016,17090012,57,http://wade.wrd.state.or.us
41067,DETAIL,ALLOCATION,17090012,OREGON-WRD,2016,17090012,57,http://wade.wrd.state.or.us
41007,DETAIL,ALLOCATION,17100201,OREGON-WRD,2016,17100201,57,http://wade.wrd.state.or.us
41057,DETAIL,ALLOCATION,17100201,OREGON-WRD,2016,17100201,57,http://wade.wrd.state.or.us
41007,DETAIL,ALLOCATION,17100202,OREGON-WRD,2016,17100202,57,http://wade.wrd.state.or.us
41009,DETAIL,ALLOCATION,17100202,OREGON-WRD,2016,17100202,57,http://wade.wrd.state.or.us
41057,DETAIL,ALLOCATION,17100202,OREGON-WRD,2016,17100202,57,http://wade.wrd.state.or.us
41067,DETAIL,ALLOCATION,17100202,OREGON-WRD,2016,17100202,57,http://wade.wrd.state.or.us
41057,DETAIL,ALLOCATION,17100203,OREGON-WRD,2016,17100203,57,http://wade.wrd.state.or.us
41067,DETAIL,ALLOCATION,17100203,OREGON-WRD,2016,17100203,57,http://wade.wrd.state.or.us
41071,DETAIL,ALLOCATION,17100203,OREGON-WRD,2016,17100203,57,http://wade.wrd.state.or.us
41003,DETAIL,ALLOCATION,17100204,OREGON-WRD,2016,17100204,57,http://wade.wrd.state.or.us
41041,DETAIL,ALLOCATION,17100204,OREGON-WRD,2016,17100204,57,http://wade.wrd.state.or.us
41053,DETAIL,ALLOCATION,17100204,OREGON-WRD,2016,17100204,57,http://wade.wrd.state.or.us
41057,DETAIL,ALLOCATION,17100204,OREGON-WRD,2016,17100204,57,http://wade.wrd.state.or.us
41003,DETAIL,ALLOCATION,17100205,OREGON-WRD,2016,17100205,57,http://wade.wrd.state.or.us
41039,DETAIL,ALLOCATION,17100205,OREGON-WRD,2016,17100205,57,http://wade.wrd.state.or.us
41041,DETAIL,ALLOCATION,17100205,OREGON-WRD,2016,17100205,57,http://wade.wrd.state.or.us
41019,DETAIL,ALLOCATION,17100206,OREGON-WRD,2016,17100206,57,http://wade.wrd.state.or.us
41039,DETAIL,ALLOCATION,17100206,OREGON-WRD,2016,17100206,57,http://wade.wrd.state.or.us
41019,DETAIL,ALLOCATION,17100207,OREGON-WRD,2016,17100207,57,http://wade.wrd.state.or.us
41039,DETAIL,ALLOCATION,17100207,OREGON-WRD,2016,17100207,57,http://wade.wrd.state.or.us
41019,DETAIL,ALLOCATION,17100301,OREGON-WRD,2016,17100301,57,http://wade.wrd.state.or.us
41039,DETAIL,ALLOCATION,17100301,OREGON-WRD,2016,17100301,57,http://wade.wrd.state.or.us
41011,DETAIL,ALLOCATION,17100302,OREGON-WRD,2016,17100302,57,http://wade.wrd.state.or.us
41019,DETAIL,ALLOCATION,17100302,OREGON-WRD,2016,17100302,57,http://wade.wrd.state.or.us
41029,DETAIL,ALLOCATION,17100302,OREGON-WRD,2016,17100302,57,http://wade.wrd.state.or.us
41033,DETAIL,ALLOCATION,17100302,OREGON-WRD,2016,17100302,57,http://wade.wrd.state.or.us
41019,DETAIL,ALLOCATION,17100303,OREGON-WRD,2016,17100303,57,http://wade.wrd.state.or.us
41039,DETAIL,ALLOCATION,17100303,OREGON-WRD,2016,17100303,57,http://wade.wrd.state.or.us
41011,DETAIL,ALLOCATION,17100304,OREGON-WRD,2016,17100304,57,http://wade.wrd.state.or.us
41019,DETAIL,ALLOCATION,17100304,OREGON-WRD,2016,17100304,57,http://wade.wrd.state.or.us
41011,DETAIL,ALLOCATION,17100305,OREGON-WRD,2016,17100305,57,http://wade.wrd.state.or.us
41019,DETAIL,ALLOCATION,17100305,OREGON-WRD,2016,17100305,57,http://wade.wrd.state.or.us
41011,DETAIL,ALLOCATION,17100306,OREGON-WRD,2016,17100306,57,http://wade.wrd.state.or.us
41015,DETAIL,ALLOCATION,17100306,OREGON-WRD,2016,17100306,57,http://wade.wrd.state.or.us
41019,DETAIL,ALLOCATION,17100307,OREGON-WRD,2016,17100307,57,http://wade.wrd.state.or.us
41029,DETAIL,ALLOCATION,17100307,OREGON-WRD,2016,17100307,57,http://wade.wrd.state.or.us
41035,DETAIL,ALLOCATION,17100307,OREGON-WRD,2016,17100307,57,http://wade.wrd.state.or.us
41029,DETAIL,ALLOCATION,17100308,OREGON-WRD,2016,17100308,57,http://wade.wrd.state.or.us
41033,DETAIL,ALLOCATION,17100308,OREGON-WRD,2016,17100308,57,http://wade.wrd.state.or.us
41029,DETAIL,ALLOCATION,17100309,OREGON-WRD,2016,17100309,57,http://wade.wrd.state.or.us
41033,DETAIL,ALLOCATION,17100309,OREGON-WRD,2016,17100309,57,http://wade.wrd.state.or.us
41011,DETAIL,ALLOCATION,17100310,OREGON-WRD,2016,17100310,57,http://wade.wrd.state.or.us
41015,DETAIL,ALLOCATION,17100310,OREGON-WRD,2016,17100310,57,http://wade.wrd.state.or.us
41029,DETAIL,ALLOCATION,17100310,OREGON-WRD,2016,17100310,57,http://wade.wrd.state.or.us
41033,DETAIL,ALLOCATION,17100310,OREGON-WRD,2016,17100310,57,http://wade.wrd.state.or.us
41015,DETAIL,ALLOCATION,17100311,OREGON-WRD,2016,17100311,57,http://wade.wrd.state.or.us
41033,DETAIL,ALLOCATION,17100311,OREGON-WRD,2016,17100311,57,http://wade.wrd.state.or.us
41015,DETAIL,ALLOCATION,17100312,OREGON-WRD,2016,17100312,57,http://wade.wrd.state.or.us
41025,DETAIL,ALLOCATION,17120001,OREGON-WRD,2016,17120001,57,http://wade.wrd.state.or.us
41023,DETAIL,ALLOCATION,17120002,OREGON-WRD,2016,17120002,57,http://wade.wrd.state.or.us
41025,DETAIL,ALLOCATION,17120002,OREGON-WRD,2016,17120002,57,http://wade.wrd.state.or.us
41025,DETAIL,ALLOCATION,17120003,OREGON-WRD,2016,17120003,57,http://wade.wrd.state.or.us
41013,DETAIL,ALLOCATION,17120004,OREGON-WRD,2016,17120004,57,http://wade.wrd.state.or.us
41025,DETAIL,ALLOCATION,17120004,OREGON-WRD,2016,17120004,57,http://wade.wrd.state.or.us
41037,DETAIL,ALLOCATION,17120004,OREGON-WRD,2016,17120004,57,http://wade.wrd.state.or.us
41025,DETAIL,ALLOCATION,17120005,OREGON-WRD,2016,17120005,57,http://wade.wrd.state.or.us
41035,DETAIL,ALLOCATION,17120005,OREGON-WRD,2016,17120005,57,http://wade.wrd.state.or.us
41037,DETAIL,ALLOCATION,17120005,OREGON-WRD,2016,17120005,57,http://wade.wrd.state.or.us
41037,DETAIL,ALLOCATION,17120006,OREGON-WRD,2016,17120006,57,http://wade.wrd.state.or.us
41025,DETAIL,ALLOCATION,17120007,OREGON-WRD,2016,17120007,57,http://wade.wrd.state.or.us
41037,DETAIL,ALLOCATION,17120007,OREGON-WRD,2016,17120007,57,http://wade.wrd.state.or.us
41025,DETAIL,ALLOCATION,17120008,OREGON-WRD,2016,17120008,57,http://wade.wrd.state.or.us
41037,DETAIL,ALLOCATION,17120008,OREGON-WRD,2016,17120008,57,http://wade.wrd.state.or.us
41025,DETAIL,ALLOCATION,17120009,OREGON-WRD,2016,17120009,57,http://wade.wrd.state.or.us
41045,DETAIL,ALLOCATION,17120009,OREGON-WRD,2016,17120009,57,http://wade.wrd.state.or.us
41035,DETAIL,ALLOCATION,18010201,OREGON-WRD,2016,18010201,57,http://wade.wrd.state.or.us
41037,DETAIL,ALLOCATION,18010201,OREGON-WRD,2016,18010201,57,http://wade.wrd.state.or.us
41035,DETAIL,ALLOCATION,18010202,OREGON-WRD,2016,18010202,57,http://wade.wrd.state.or.us
41037,DETAIL,ALLOCATION,18010202,OREGON-WRD,2016,18010202,57,http://wade.wrd.state.or.us
41035,DETAIL,ALLOCATION,18010203,OREGON-WRD,2016,18010203,57,http://wade.wrd.state.or.us
41035,DETAIL,ALLOCATION,18010204,OREGON-WRD,2016,18010204,57,http://wade.wrd.state.or.us
41037,DETAIL,ALLOCATION,18010204,OREGON-WRD,2016,18010204,57,http://wade.wrd.state.or.us
41035,DETAIL,ALLOCATION,18010205,OREGON-WRD,2016,18010205,57,http://wade.wrd.state.or.us
41029,DETAIL,ALLOCATION,18010206,OREGON-WRD,2016,18010206,57,http://wade.wrd.state.or.us
41035,DETAIL,ALLOCATION,18010206,OREGON-WRD,2016,18010206,57,http://wade.wrd.state.or.us
41033,DETAIL,ALLOCATION,18010209,OREGON-WRD,2016,18010209,57,http://wade.wrd.state.or.us
41035,DETAIL,ALLOCATION,18020001,OREGON-WRD,2016,18020001,57,http://wade.wrd.state.or.us
41037,DETAIL,ALLOCATION,18020001,OREGON-WRD,2016,18020001,57,http://wade.wrd.state.or.us
41025,DETAIL,DIVERSION,16040201,OREGON-WRD,2016,16040201,57,http://wade.wrd.state.or.us
41045,DETAIL,DIVERSION,16040201,OREGON-WRD,2016,16040201,57,http://wade.wrd.state.or.us
41025,DETAIL,DIVERSION,16040205,OREGON-WRD,2016,16040205,57,http://wade.wrd.state.or.us
41045,DETAIL,DIVERSION,17050103,OREGON-WRD,2016,17050103,57,http://wade.wrd.state.or.us
41045,DETAIL,DIVERSION,17050105,OREGON-WRD,2016,17050105,57,http://wade.wrd.state.or.us
41045,DETAIL,DIVERSION,17050106,OREGON-WRD,2016,17050106,57,http://wade.wrd.state.or.us
41011,DETAIL,DIVERSION,17050107,OREGON-WRD,2016,17050107,57,http://wade.wrd.state.or.us
41013,DETAIL,DIVERSION,17050107,OREGON-WRD,2016,17050107,57,http://wade.wrd.state.or.us
41025,DETAIL,DIVERSION,17050107,OREGON-WRD,2016,17050107,57,http://wade.wrd.state.or.us
41045,DETAIL,DIVERSION,17050107,OREGON-WRD,2016,17050107,57,http://wade.wrd.state.or.us
41019,DETAIL,DIVERSION,17050108,OREGON-WRD,2016,17050108,57,http://wade.wrd.state.or.us
41045,DETAIL,DIVERSION,17050108,OREGON-WRD,2016,17050108,57,http://wade.wrd.state.or.us
41065,DETAIL,DIVERSION,17050108,OREGON-WRD,2016,17050108,57,http://wade.wrd.state.or.us
41025,DETAIL,DIVERSION,17050109,OREGON-WRD,2016,17050109,57,http://wade.wrd.state.or.us
41045,DETAIL,DIVERSION,17050109,OREGON-WRD,2016,17050109,57,http://wade.wrd.state.or.us
41045,DETAIL,DIVERSION,17050110,OREGON-WRD,2016,17050110,57,http://wade.wrd.state.or.us
41019,DETAIL,DIVERSION,17050115,OREGON-WRD,2016,17050115,57,http://wade.wrd.state.or.us
41021,DETAIL,DIVERSION,17050115,OREGON-WRD,2016,17050115,57,http://wade.wrd.state.or.us
41045,DETAIL,DIVERSION,17050115,OREGON-WRD,2016,17050115,57,http://wade.wrd.state.or.us
41053,DETAIL,DIVERSION,17050115,OREGON-WRD,2016,17050115,57,http://wade.wrd.state.or.us
41001,DETAIL,DIVERSION,17050116,OREGON-WRD,2016,17050116,57,http://wade.wrd.state.or.us
41023,DETAIL,DIVERSION,17050116,OREGON-WRD,2016,17050116,57,http://wade.wrd.state.or.us
41025,DETAIL,DIVERSION,17050116,OREGON-WRD,2016,17050116,57,http://wade.wrd.state.or.us
41045,DETAIL,DIVERSION,17050116,OREGON-WRD,2016,17050116,57,http://wade.wrd.state.or.us
41045,DETAIL,DIVERSION,17050117,OREGON-WRD,2016,17050117,57,http://wade.wrd.state.or.us
41045,DETAIL,DIVERSION,17050118,OREGON-WRD,2016,17050118,57,http://wade.wrd.state.or.us
41001,DETAIL,DIVERSION,17050119,OREGON-WRD,2016,17050119,57,http://wade.wrd.state.or.us
41045,DETAIL,DIVERSION,17050119,OREGON-WRD,2016,17050119,57,http://wade.wrd.state.or.us
41001,DETAIL,DIVERSION,17050201,OREGON-WRD,2016,17050201,57,http://wade.wrd.state.or.us
41045,DETAIL,DIVERSION,17050201,OREGON-WRD,2016,17050201,57,http://wade.wrd.state.or.us
41063,DETAIL,DIVERSION,17050201,OREGON-WRD,2016,17050201,57,http://wade.wrd.state.or.us
41001,DETAIL,DIVERSION,17050202,OREGON-WRD,2016,17050202,57,http://wade.wrd.state.or.us
41045,DETAIL,DIVERSION,17050202,OREGON-WRD,2016,17050202,57,http://wade.wrd.state.or.us
41001,DETAIL,DIVERSION,17050203,OREGON-WRD,2016,17050203,57,http://wade.wrd.state.or.us
41061,DETAIL,DIVERSION,17050203,OREGON-WRD,2016,17050203,57,http://wade.wrd.state.or.us
41063,DETAIL,DIVERSION,17060101,OREGON-WRD,2016,17060101,57,http://wade.wrd.state.or.us
41001,DETAIL,DIVERSION,17060102,OREGON-WRD,2016,17060102,57,http://wade.wrd.state.or.us
41063,DETAIL,DIVERSION,17060102,OREGON-WRD,2016,17060102,57,http://wade.wrd.state.or.us
41063,DETAIL,DIVERSION,17060103,OREGON-WRD,2016,17060103,57,http://wade.wrd.state.or.us
41059,DETAIL,DIVERSION,17060104,OREGON-WRD,2016,17060104,57,http://wade.wrd.state.or.us
41061,DETAIL,DIVERSION,17060104,OREGON-WRD,2016,17060104,57,http://wade.wrd.state.or.us
41061,DETAIL,DIVERSION,17060105,OREGON-WRD,2016,17060105,57,http://wade.wrd.state.or.us
41063,DETAIL,DIVERSION,17060105,OREGON-WRD,2016,17060105,57,http://wade.wrd.state.or.us
41061,DETAIL,DIVERSION,17060106,OREGON-WRD,2016,17060106,57,http://wade.wrd.state.or.us
41063,DETAIL,DIVERSION,17060106,OREGON-WRD,2016,17060106,57,http://wade.wrd.state.or.us
41021,DETAIL,DIVERSION,17070101,OREGON-WRD,2016,17070101,57,http://wade.wrd.state.or.us
41049,DETAIL,DIVERSION,17070101,OREGON-WRD,2016,17070101,57,http://wade.wrd.state.or.us
41055,DETAIL,DIVERSION,17070101,OREGON-WRD,2016,17070101,57,http://wade.wrd.state.or.us
41059,DETAIL,DIVERSION,17070101,OREGON-WRD,2016,17070101,57,http://wade.wrd.state.or.us
41059,DETAIL,DIVERSION,17070102,OREGON-WRD,2016,17070102,57,http://wade.wrd.state.or.us
41049,DETAIL,DIVERSION,17070103,OREGON-WRD,2016,17070103,57,http://wade.wrd.state.or.us
41059,DETAIL,DIVERSION,17070103,OREGON-WRD,2016,17070103,57,http://wade.wrd.state.or.us
41061,DETAIL,DIVERSION,17070103,OREGON-WRD,2016,17070103,57,http://wade.wrd.state.or.us
41021,DETAIL,DIVERSION,17070104,OREGON-WRD,2016,17070104,57,http://wade.wrd.state.or.us
41049,DETAIL,DIVERSION,17070104,OREGON-WRD,2016,17070104,57,http://wade.wrd.state.or.us
41027,DETAIL,DIVERSION,17070105,OREGON-WRD,2016,17070105,57,http://wade.wrd.state.or.us
41051,DETAIL,DIVERSION,17070105,OREGON-WRD,2016,17070105,57,http://wade.wrd.state.or.us
41055,DETAIL,DIVERSION,17070105,OREGON-WRD,2016,17070105,57,http://wade.wrd.state.or.us
41065,DETAIL,DIVERSION,17070105,OREGON-WRD,2016,17070105,57,http://wade.wrd.state.or.us
41013,DETAIL,DIVERSION,17070201,OREGON-WRD,2016,17070201,57,http://wade.wrd.state.or.us
41023,DETAIL,DIVERSION,17070201,OREGON-WRD,2016,17070201,57,http://wade.wrd.state.or.us
41025,DETAIL,DIVERSION,17070201,OREGON-WRD,2016,17070201,57,http://wade.wrd.state.or.us
41069,DETAIL,DIVERSION,17070201,OREGON-WRD,2016,17070201,57,http://wade.wrd.state.or.us
41023,DETAIL,DIVERSION,17070202,OREGON-WRD,2016,17070202,57,http://wade.wrd.state.or.us
41049,DETAIL,DIVERSION,17070202,OREGON-WRD,2016,17070202,57,http://wade.wrd.state.or.us
41059,DETAIL,DIVERSION,17070202,OREGON-WRD,2016,17070202,57,http://wade.wrd.state.or.us
41061,DETAIL,DIVERSION,17070202,OREGON-WRD,2016,17070202,57,http://wade.wrd.state.or.us
41069,DETAIL,DIVERSION,17070202,OREGON-WRD,2016,17070202,57,http://wade.wrd.state.or.us
41023,DETAIL,DIVERSION,17070203,OREGON-WRD,2016,17070203,57,http://wade.wrd.state.or.us
41013,DETAIL,DIVERSION,17070204,OREGON-WRD,2016,17070204,57,http://wade.wrd.state.or.us
41021,DETAIL,DIVERSION,17070204,OREGON-WRD,2016,17070204,57,http://wade.wrd.state.or.us
41023,DETAIL,DIVERSION,17070204,OREGON-WRD,2016,17070204,57,http://wade.wrd.state.or.us
41031,DETAIL,DIVERSION,17070204,OREGON-WRD,2016,17070204,57,http://wade.wrd.state.or.us
41049,DETAIL,DIVERSION,17070204,OREGON-WRD,2016,17070204,57,http://wade.wrd.state.or.us
41055,DETAIL,DIVERSION,17070204,OREGON-WRD,2016,17070204,57,http://wade.wrd.state.or.us
41065,DETAIL,DIVERSION,17070204,OREGON-WRD,2016,17070204,57,http://wade.wrd.state.or.us
41069,DETAIL,DIVERSION,17070204,OREGON-WRD,2016,17070204,57,http://wade.wrd.state.or.us
41017,DETAIL,DIVERSION,17070301,OREGON-WRD,2016,17070301,57,http://wade.wrd.state.or.us
41031,DETAIL,DIVERSION,17070301,OREGON-WRD,2016,17070301,57,http://wade.wrd.state.or.us
41035,DETAIL,DIVERSION,17070301,OREGON-WRD,2016,17070301,57,http://wade.wrd.state.or.us
41017,DETAIL,DIVERSION,17070302,OREGON-WRD,2016,17070302,57,http://wade.wrd.state.or.us
41035,DETAIL,DIVERSION,17070302,OREGON-WRD,2016,17070302,57,http://wade.wrd.state.or.us
41013,DETAIL,DIVERSION,17070303,OREGON-WRD,2016,17070303,57,http://wade.wrd.state.or.us
41017,DETAIL,DIVERSION,17070303,OREGON-WRD,2016,17070303,57,http://wade.wrd.state.or.us
41023,DETAIL,DIVERSION,17070303,OREGON-WRD,2016,17070303,57,http://wade.wrd.state.or.us
41025,DETAIL,DIVERSION,17070303,OREGON-WRD,2016,17070303,57,http://wade.wrd.state.or.us
41037,DETAIL,DIVERSION,17070303,OREGON-WRD,2016,17070303,57,http://wade.wrd.state.or.us
41013,DETAIL,DIVERSION,17070304,OREGON-WRD,2016,17070304,57,http://wade.wrd.state.or.us
41017,DETAIL,DIVERSION,17070304,OREGON-WRD,2016,17070304,57,http://wade.wrd.state.or.us
41069,DETAIL,DIVERSION,17070304,OREGON-WRD,2016,17070304,57,http://wade.wrd.state.or.us
41013,DETAIL,DIVERSION,17070305,OREGON-WRD,2016,17070305,57,http://wade.wrd.state.or.us
41017,DETAIL,DIVERSION,17070305,OREGON-WRD,2016,17070305,57,http://wade.wrd.state.or.us
41031,DETAIL,DIVERSION,17070305,OREGON-WRD,2016,17070305,57,http://wade.wrd.state.or.us
41037,DETAIL,DIVERSION,17070305,OREGON-WRD,2016,17070305,57,http://wade.wrd.state.or.us
41069,DETAIL,DIVERSION,17070305,OREGON-WRD,2016,17070305,57,http://wade.wrd.state.or.us
41027,DETAIL,DIVERSION,17070306,OREGON-WRD,2016,17070306,57,http://wade.wrd.state.or.us
41031,DETAIL,DIVERSION,17070306,OREGON-WRD,2016,17070306,57,http://wade.wrd.state.or.us
41055,DETAIL,DIVERSION,17070306,OREGON-WRD,2016,17070306,57,http://wade.wrd.state.or.us
41065,DETAIL,DIVERSION,17070306,OREGON-WRD,2016,17070306,57,http://wade.wrd.state.or.us
41013,DETAIL,DIVERSION,17070307,OREGON-WRD,2016,17070307,57,http://wade.wrd.state.or.us
41031,DETAIL,DIVERSION,17070307,OREGON-WRD,2016,17070307,57,http://wade.wrd.state.or.us
41065,DETAIL,DIVERSION,17070307,OREGON-WRD,2016,17070307,57,http://wade.wrd.state.or.us
41005,DETAIL,DIVERSION,17080001,OREGON-WRD,2016,17080001,57,http://wade.wrd.state.or.us
41051,DETAIL,DIVERSION,17080001,OREGON-WRD,2016,17080001,57,http://wade.wrd.state.or.us
41007,DETAIL,DIVERSION,17080003,OREGON-WRD,2016,17080003,57,http://wade.wrd.state.or.us
41009,DETAIL,DIVERSION,17080003,OREGON-WRD,2016,17080003,57,http://wade.wrd.state.or.us
41051,DETAIL,DIVERSION,17080003,OREGON-WRD,2016,17080003,57,http://wade.wrd.state.or.us
41007,DETAIL,DIVERSION,17080006,OREGON-WRD,2016,17080006,57,http://wade.wrd.state.or.us
41019,DETAIL,DIVERSION,17090001,OREGON-WRD,2016,17090001,57,http://wade.wrd.state.or.us
41039,DETAIL,DIVERSION,17090001,OREGON-WRD,2016,17090001,57,http://wade.wrd.state.or.us
41019,DETAIL,DIVERSION,17090002,OREGON-WRD,2016,17090002,57,http://wade.wrd.state.or.us
41039,DETAIL,DIVERSION,17090002,OREGON-WRD,2016,17090002,57,http://wade.wrd.state.or.us
41003,DETAIL,DIVERSION,17090003,OREGON-WRD,2016,17090003,57,http://wade.wrd.state.or.us
41039,DETAIL,DIVERSION,17090003,OREGON-WRD,2016,17090003,57,http://wade.wrd.state.or.us
41041,DETAIL,DIVERSION,17090003,OREGON-WRD,2016,17090003,57,http://wade.wrd.state.or.us
41043,DETAIL,DIVERSION,17090003,OREGON-WRD,2016,17090003,57,http://wade.wrd.state.or.us
